DATETIME,net_pnl_usd
1989-01-02 22:00:00,-12.926909736178807
1989-01-03 22:00:00,548.414926921352
1989-01-04 22:00:00,295.0457962040807
1989-01-05 22:00:00,130.19361132032301
1989-01-06 22:00:00,-411.978219762723
1989-01-09 22:00:00,1643.8765778453817
1989-01-10 22:00:00,1305.070077748122
1989-01-11 22:00:00,1234.6648784906292
1989-01-12 22:00:00,538.5407759915896
1989-01-13 22:00:00,-139.1819134271189
1989-01-16 22:00:00,521.5390863115491
1989-01-17 22:00:00,-26.580109170071978
1989-01-18 22:00:00,1686.5239041540913
1989-01-19 22:00:00,125.43963224027482
1989-01-20 22:00:00,-1109.2431232552312
1989-01-23 22:00:00,-851.1536373872002
1989-01-24 22:00:00,1773.664810689886
1989-01-25 22:00:00,228.69105155111023
1989-01-26 22:00:00,879.7744594770477
1989-01-27 22:00:00,1415.6224526348362
1989-01-30 22:00:00,2347.2753185902784
1989-01-31 22:00:00,1558.9176085876866
1989-02-01 22:00:00,20963.967112970266
1989-02-02 22:00:00,795.1207482207184
1989-02-03 22:00:00,912.6307592584371
1989-02-06 22:00:00,323.9271969557991
1989-02-07 22:00:00,1767.6602549558277
1989-02-08 22:00:00,-259.08066293393983
1989-02-09 22:00:00,283.8176706754552
1989-02-10 22:00:00,-1933.518554463822
1989-02-13 22:00:00,-721.6580997203348
1989-02-14 22:00:00,-1400.2452396762553
1989-02-15 22:00:00,1133.8017945414801
1989-02-16 22:00:00,-2205.118215387929
1989-02-17 22:00:00,647.3430815217848
1989-02-20 22:00:00,737.5284314110503
1989-02-21 22:00:00,-989.6724856558787
1989-02-22 22:00:00,-889.2672771552124
1989-02-23 22:00:00,39.60267827278707
1989-02-24 22:00:00,-1561.3783180490268
1989-02-27 22:00:00,-1391.1889642583976
1989-02-28 22:00:00,-1421.7082734445853
1989-03-01 22:00:00,-2162.6363972910644
1989-03-02 22:00:00,919.404439317542
1989-03-03 22:00:00,191.32980430956056
1989-03-06 22:00:00,267.2746687237266
1989-03-07 22:00:00,-277.04834232141746
1989-03-08 22:00:00,-373.92633591406155
1989-03-09 22:00:00,-812.6779549007107
1989-03-10 22:00:00,-154.98304287808398
1989-03-13 22:00:00,224.07063231231226
1989-03-14 22:00:00,637.4848088102472
1989-03-15 22:00:00,2422.5518769244272
1989-03-16 22:00:00,930.0334884030874
1989-03-17 22:00:00,-1403.7285026526563
1989-03-20 22:00:00,-3090.838948330509
1989-03-21 22:00:00,589.2322769323678
1989-03-22 22:00:00,-712.0945980393826
1989-03-23 22:00:00,294.85599640984606
1989-03-24 22:00:00,-52.485764319822565
1989-03-27 22:00:00,1060.4087854744616
1989-03-28 22:00:00,1540.5235305741264
1989-03-29 22:00:00,452.5048057412419
1989-03-30 22:00:00,354.50795800891876
1989-03-31 22:00:00,-176.5193443912949
1989-04-03 22:00:00,-666.875424198981
1989-04-04 22:00:00,-326.5122344023251
1989-04-05 22:00:00,398.80516746354425
1989-04-06 22:00:00,-965.5884173805736
1989-04-07 22:00:00,1271.7306604726043
1989-04-10 22:00:00,355.04926259997444
1989-04-11 22:00:00,851.6545813380075
1989-04-12 22:00:00,608.5747001849782
1989-04-13 22:00:00,-1581.152125590824
1989-04-14 22:00:00,1242.5959753174416
1989-04-17 22:00:00,968.6818430911462
1989-04-18 22:00:00,1077.7915084405404
1989-04-19 22:00:00,1482.8944538580458
1989-04-20 22:00:00,-329.59491661332663
1989-04-21 22:00:00,-381.6192359213589
1989-04-24 22:00:00,-1891.808188937226
1989-04-25 22:00:00,653.3167167774731
1989-04-26 22:00:00,586.2403946799325
1989-04-27 22:00:00,185.56004301836998
1989-04-28 22:00:00,1885.091875834038
1989-05-01 22:00:00,20492.628882918554
1989-05-02 22:00:00,330.8902932435876
1989-05-03 22:00:00,428.9493442083766
1989-05-04 22:00:00,633.3706051331901
1989-05-05 22:00:00,1029.550774445648
1989-05-08 22:00:00,253.08752463696234
1989-05-09 22:00:00,-678.7870805832473
1989-05-10 22:00:00,206.601163498867
1989-05-11 22:00:00,1480.1988714435752
1989-05-12 22:00:00,2696.626354576593
1989-05-15 22:00:00,2506.167388913539
1989-05-16 22:00:00,190.20611334945872
1989-05-17 22:00:00,3614.3152705622524
1989-05-18 22:00:00,1.9776788452328944
1989-05-19 22:00:00,-752.5046852912975
1989-05-22 22:00:00,1734.3481292802305
1989-05-23 22:00:00,-1771.7948033622688
1989-05-24 22:00:00,722.8018457187097
1989-05-25 22:00:00,-1444.569851180616
1989-05-26 22:00:00,1349.5593773612345
1989-05-29 22:00:00,-105.42343441212738
1989-05-30 22:00:00,671.0354715777925
1989-05-31 22:00:00,73.3942044028102
1989-06-01 22:00:00,1658.225598016053
1989-06-02 22:00:00,-978.9099793570032
1989-06-05 22:00:00,-1393.1917736480498
1989-06-06 22:00:00,1130.0834455044865
1989-06-07 22:00:00,1659.515624224524
1989-06-08 22:00:00,807.7791150210456
1989-06-09 22:00:00,1827.7722393228382
1989-06-12 22:00:00,572.808013276683
1989-06-13 22:00:00,-1466.3131046017254
1989-06-14 22:00:00,574.0065417831671
1989-06-15 22:00:00,-3459.1891965695586
1989-06-16 22:00:00,-1989.060871573485
1989-06-19 22:00:00,-424.36534305952216
1989-06-20 22:00:00,-449.88111329651736
1989-06-21 22:00:00,-1200.8609637398215
1989-06-22 22:00:00,-571.3652497878113
1989-06-23 22:00:00,1321.1059998321184
1989-06-26 22:00:00,210.52684558760757
1989-06-27 22:00:00,500.2923837482105
1989-06-28 22:00:00,-1083.9553676222722
1989-06-29 22:00:00,-2257.3961340195906
1989-06-30 22:00:00,-647.9638686410639
1989-07-03 22:00:00,-394.4358958175121
1989-07-04 22:00:00,-241.6529942597678
1989-07-05 22:00:00,-438.93389419627886
1989-07-06 22:00:00,390.0574635391905
1989-07-07 22:00:00,921.8750909766137
1989-07-10 22:00:00,-41.0692941980414
1989-07-11 22:00:00,491.35133204928786
1989-07-12 22:00:00,-41.199769653527625
1989-07-13 22:00:00,-33.93596855780711
1989-07-14 22:00:00,407.5555734285451
1989-07-17 22:00:00,114.17208572857034
1989-07-18 22:00:00,-848.3579327347762
1989-07-19 22:00:00,1888.440435362289
1989-07-20 22:00:00,-732.568221777874
