DATETIME,net_pnl_usd
1989-01-02 22:00:00,-12.312177022740512
1989-01-03 22:00:00,1076.0652594786598
1989-01-04 22:00:00,155.41933214884978
1989-01-05 22:00:00,220.26612811523012
1989-01-06 22:00:00,-548.0064391751692
1989-01-09 22:00:00,1565.7826168955369
1989-01-10 22:00:00,1169.500642646597
1989-01-11 22:00:00,1317.9195702815343
1989-01-12 22:00:00,547.3864221046266
1989-01-13 22:00:00,-52.63492374839805
1989-01-16 22:00:00,362.7330463433024
1989-01-17 22:00:00,-360.92123528027855
1989-01-18 22:00:00,1284.2463963572031
1989-01-19 22:00:00,157.39623039262278
1989-01-20 22:00:00,-645.214991557357
1989-01-23 22:00:00,-701.758689063484
1989-01-24 22:00:00,1681.6766224401272
1989-01-25 22:00:00,219.74719156835965
1989-01-26 22:00:00,541.9101350802566
1989-01-27 22:00:00,888.8094149374579
1989-01-30 22:00:00,1768.4432813971405
1989-01-31 22:00:00,1016.9370081112737
1989-02-01 22:00:00,10784.679838603239
1989-02-02 22:00:00,848.584779155574
1989-02-03 22:00:00,490.09224940119736
1989-02-06 22:00:00,440.27704841118623
1989-02-07 22:00:00,1410.6851576225238
1989-02-08 22:00:00,-166.4170601469918
1989-02-09 22:00:00,410.65494708824536
1989-02-10 22:00:00,-1737.7611456895663
1989-02-13 22:00:00,-469.5346872012213
1989-02-14 22:00:00,-1189.4230760545722
1989-02-15 22:00:00,1227.0246385629848
1989-02-16 22:00:00,-2465.207105605851
1989-02-17 22:00:00,659.1377380047741
1989-02-20 22:00:00,672.0544237576142
1989-02-21 22:00:00,-875.5192550265556
1989-02-22 22:00:00,-873.5837998765264
1989-02-23 22:00:00,117.28792672218542
1989-02-24 22:00:00,-1970.5175203358579
1989-02-27 22:00:00,-1707.817710306531
1989-02-28 22:00:00,-1276.783714105127
1989-03-01 22:00:00,-1511.7729051584206
1989-03-02 22:00:00,1341.418303385261
1989-03-03 22:00:00,448.2953281800859
1989-03-06 22:00:00,497.8271483175012
1989-03-07 22:00:00,-569.218623993814
1989-03-08 22:00:00,-134.71744205236507
1989-03-09 22:00:00,-807.4236868875028
1989-03-10 22:00:00,-191.4898954064512
1989-03-13 22:00:00,494.43287843502003
1989-03-14 22:00:00,896.6273618924456
1989-03-15 22:00:00,2835.3798436381394
1989-03-16 22:00:00,1194.0875252780415
1989-03-17 22:00:00,-1577.4727409280163
1989-03-20 22:00:00,-3599.132766799665
1989-03-21 22:00:00,952.0393584789472
1989-03-22 22:00:00,-888.0773754071988
1989-03-23 22:00:00,403.53116873293794
1989-03-24 22:00:00,-85.95942840493046
1989-03-27 22:00:00,902.4628659190538
1989-03-28 22:00:00,1529.4524067283264
1989-03-29 22:00:00,894.2155543082549
1989-03-30 22:00:00,437.06755272428757
1989-03-31 22:00:00,-85.31632928340207
1989-04-03 22:00:00,-373.15413148240555
1989-04-04 22:00:00,192.89095210667512
1989-04-05 22:00:00,296.2091322345593
