DATETIME,net_pnl_usd
2021-01-01 22:00:00,147.30099858113792
2021-01-02 22:00:00,378.8631382746504
2021-01-03 22:00:00,-91.17796321476811
2021-01-04 22:00:00,322.8180945796539
2021-01-05 22:00:00,154.54223818010047
2021-01-06 22:00:00,127.61238775212462
2021-01-07 22:00:00,-212.14740783503072
2021-01-08 22:00:00,60.28444920801245
2021-01-09 22:00:00,-60.664983154452216
2021-01-10 22:00:00,-437.98952948009725
2021-01-11 22:00:00,92.19453544735
2021-01-12 22:00:00,110.35284387281803
2021-01-13 22:00:00,34.2732744837329
2021-01-14 22:00:00,-305.47365632935924
2021-01-15 22:00:00,68.22940044183073
2021-01-16 22:00:00,-3.178385696131482
2021-01-17 22:00:00,85.56461716310346
2021-01-18 22:00:00,136.06765297672746
2021-01-19 22:00:00,88.28508497489241
2021-01-20 22:00:00,-146.31054428972186
2021-01-21 22:00:00,-59.05551075384004
2021-01-22 22:00:00,-34.07560269821783
2021-01-23 22:00:00,56.53840217886039
2021-01-24 22:00:00,-26.787369057940545
2021-01-25 22:00:00,42.806851781777105
2021-01-26 22:00:00,-553.3402767606652
2021-01-27 22:00:00,182.59026562012818
2021-01-28 22:00:00,-107.01925940752783
2021-01-29 22:00:00,-7.488705104908765
2021-01-30 22:00:00,-59.782777444614595
2021-01-31 22:00:00,199.73414194539305
2021-02-01 22:00:00,78.25016394469742
2021-02-02 22:00:00,97.9864284833817
2021-02-03 22:00:00,96.44275276338237
2021-02-04 22:00:00,49.945854662557174
2021-02-05 22:00:00,53.45309110050827
2021-02-06 22:00:00,-85.31246742495071
2021-02-07 22:00:00,253.94128967677653
2021-02-08 22:00:00,5.473148856658639
2021-02-09 22:00:00,-95.8837115073605
2021-02-10 22:00:00,72.62178046057178
2021-02-11 22:00:00,132.67780185619267
2021-02-12 22:00:00,-41.24932905865884
2021-02-13 22:00:00,48.67388326809538
2021-02-14 22:00:00,28.438530672222576
2021-02-15 22:00:00,-52.779573022975775
2021-02-16 22:00:00,124.31510896875005
2021-02-17 22:00:00,-39.10349631891718
2021-02-18 22:00:00,32.51990588948626
2021-02-19 22:00:00,32.28046595866132
2021-02-20 22:00:00,-18.561816170802658
2021-02-21 22:00:00,-167.6350756388992
2021-02-22 22:00:00,-296.22007791564005
2021-02-23 22:00:00,219.18645482210428
2021-02-24 22:00:00,-314.23877184915534
2021-02-25 22:00:00,-88.15826479492904
2021-02-26 22:00:00,24.085665583755002
2021-02-27 22:00:00,-34.2075669530682
2021-02-28 22:00:00,245.1227827261613
2021-03-01 22:00:00,-96.94122728834378
2021-03-02 22:00:00,117.802098138962
2021-03-03 22:00:00,46.69635430052712
2021-03-04 22:00:00,143.24403293343215
2021-03-05 22:00:00,-18.195428103624568
2021-03-06 22:00:00,64.35417657116245
2021-03-07 22:00:00,268.2201475552077
2021-03-08 22:00:00,-94.7705824679689
2021-03-09 22:00:00,98.8555294583753
2021-03-10 22:00:00,57.52149505204943
2021-03-11 22:00:00,69.25875709439039
2021-03-12 22:00:00,105.53878537802609
2021-03-13 22:00:00,8.452888868247344
2021-03-14 21:00:00,-76.92670891697435
2021-03-15 21:00:00,-13.03032841654387
2021-03-16 21:00:00,53.84349073158151
2021-03-17 21:00:00,-61.74196236263043
2021-03-18 21:00:00,-59.02563627782107
2021-03-19 21:00:00,26.051980133852894
2021-03-20 21:00:00,-43.8407913399681
2021-03-21 21:00:00,-62.409261187385766
2021-03-22 21:00:00,-145.9747922665165
2021-03-23 21:00:00,-52.548694754046565
2021-03-24 21:00:00,153.16975947714565
2021-03-25 21:00:00,266.2619186147534
2021-03-26 21:00:00,19.867486954277425
2021-03-27 21:00:00,-8.701677228956573
2021-03-28 21:00:00,181.60376248759388
2021-03-29 21:00:00,227.50134979613551
2021-03-30 21:00:00,59.33720717670845
2021-03-31 21:00:00,48.273760640228474
2021-04-01 21:00:00,118.27900059281839
2021-04-02 21:00:00,30.21252616722853
2021-04-03 21:00:00,-63.10934181935488
2021-04-04 21:00:00,106.46893212659307
2021-04-05 21:00:00,-205.78556132881286
2021-04-06 21:00:00,-87.93551928856027
2021-04-07 21:00:00,8.259167928334321
2021-04-08 21:00:00,140.45241769139372
2021-04-09 21:00:00,92.07752534050537
2021-04-10 21:00:00,-28.95246963906567
2021-04-11 21:00:00,-3.6323273966727747
2021-04-12 21:00:00,130.08248302689026
2021-04-13 21:00:00,-21.803725209557193
2021-04-14 21:00:00,224.76400419167092
2021-04-15 21:00:00,77.41621969127523
2021-04-16 21:00:00,-49.657572863366646
2021-04-17 21:00:00,-233.57020197028797
2021-04-18 21:00:00,-166.7958284447751
2021-04-19 21:00:00,-176.6452910729039
2021-04-20 21:00:00,217.4858970476538
2021-04-21 21:00:00,-156.57401611973484
2021-04-22 21:00:00,32.69242129953295
2021-04-23 21:00:00,-57.229646404792916
2021-04-24 21:00:00,-2.2868164694522566
2021-04-25 21:00:00,141.38748261510688
2021-04-26 21:00:00,48.718396261164536
2021-04-27 21:00:00,7.8315050669247235
2021-04-28 21:00:00,18.57802582920857
2021-04-29 21:00:00,2.2315074128940324
2021-04-30 21:00:00,56.28396955553486
2021-05-01 21:00:00,31.809738011251206
2021-05-02 21:00:00,236.27487625354826
2021-05-03 21:00:00,-154.93828171382705
2021-05-04 21:00:00,106.15916273994196
2021-05-05 21:00:00,198.12815856414264
2021-05-06 21:00:00,128.34300349203764
2021-05-07 21:00:00,69.68068678508283
2021-05-08 21:00:00,73.90488269541828
2021-05-09 21:00:00,-161.30552705477393
2021-05-10 21:00:00,-120.87549214622963
2021-05-11 21:00:00,-304.12257231623124
2021-05-12 21:00:00,-32.32262500524437
2021-05-13 21:00:00,247.88261824703682
2021-05-14 21:00:00,-28.678803397648608
2021-05-15 21:00:00,-126.32727547425753
2021-05-16 21:00:00,75.52354319478096
2021-05-17 21:00:00,-142.22794413481012
2021-05-18 21:00:00,-212.4659696226709
2021-05-19 21:00:00,97.15213301775702
2021-05-20 21:00:00,75.33866434319134
2021-05-21 21:00:00,-28.717460121793465
2021-05-22 21:00:00,54.31026604076554
2021-05-23 21:00:00,18.272489798794375
